speedLimit,distance,segmentProbeCounts_num,emissionProxy,isHighway,temp,rhum,wspd,pres,cldc,coco,hour,day,month,y_true,y_pred
60,41.53,57396,2383655.88,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,59.67,4081,243513.27,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,176.84,16003,2829970.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,141.6,15328,2170444.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,25.13,35321,887616.73,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,11.21,92923,1041666.83,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,22.43,12964,290782.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,19.55,26568,519404.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,26.86,8203,220332.58,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,29.13,73515,2141491.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.63,8717,406473.71,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,100.94,111509,11255718.46,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
90,50.35,43832,2206941.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,37.07,11903,441244.21,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,5.66,18200,103012.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,75.24,202524,15237905.76,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,6.34,30091,190776.94,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,42.7,51556,2201441.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,3.6,29433,105958.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,65.21,64147,4183025.87,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,12.51,6948,86919.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,6.81,144101,981327.81,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,18.11,24008,434784.88,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,17.36,2900,50344.0,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,99.55,2555,254350.25,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,189.64,68328,12957721.92,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,21.9,24776,542594.3999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,114.57,18091,2072685.87,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.53,56344,1156742.32,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,3.76,131189,493270.64,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,58.89,8559,504039.51,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,48.04,60903,2925780.12,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,73.17,73907,5407775.19,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,5.89,28864,170008.96,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
18,21.71,434,9422.14,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,166.89,52045,8685790.049999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,141.4,49619,7016126.600000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,32.77,87989,2883399.5300000003,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,16.86,10855,183015.3,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,6.12,31012,189793.44,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,22.41,6695,150034.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,70.75,16369,1158106.75,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,9.92,13671,135616.32,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,706.39,361,255006.79,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,44.22,142381,6296087.82,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,102.73,278231,28582670.630000003,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,149.25,7471,1115046.75,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,84.86,11934,1012719.24,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,71.87,69635,5004667.45,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,38.96,21652,843561.92,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,51.19,226804,11610096.76,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,52.4,16377,858154.7999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,66.03,23393,1544639.79,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,53.83,107565,5790223.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,43.6,12572,548139.2000000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,39.29,2589,101721.81,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,31.72,9554,303052.88,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,98.4,2845,279948.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,44.15,11853,523309.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,169.34,62084,10513304.56,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,13.34,275075,3669500.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,11.39,28979,330070.81,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
70,45.86,267727,12277960.22,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,34.06,84478,2877320.68,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,355.83,5419,1928242.77,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,16.02,117315,1879386.3,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,49.17,35658,1753303.86,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,24.71,371671,9183990.41,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,69.45,316604,21988147.8,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,11.13,11794,131267.22,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.08,178590,3586087.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,8.1,414630,3358503.0,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,11.62,40243,467623.66,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,87.67,28677,2514112.59,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,7.44,56314,418976.16,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,579.02,86569,50125182.38,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,21.92,201449,4415762.08,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,67.24,51736,3478728.64,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,12.8,248959,3186675.2,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,26.3,47000,1236100.0,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,50.27,121602,6112932.54,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,106.72,24277,2590841.44,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,27.73,22843,633436.39,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,10.49,31377,329144.73,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,19.77,438757,8674225.89,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,4.3,128612,553031.6,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,25.76,82184,2117059.8400000003,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.47,117747,1115064.09,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,45.71,266387,12176549.77,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.73,68705,1424254.65,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,29.06,42483,1234555.98,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,31.1,36403,1132133.3,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,23.14,38718,895934.52,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,122.17,19501,2382437.17,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,137.44,436,59923.84,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,140.97,5441,767017.77,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,7.68,51223,393392.64,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,98.91,53172,5259242.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,168.41,27046,4554816.86,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
18,17.88,1231,22010.28,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,29.0,3115,90335.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,24.41,7314,178534.74,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,11.7,97023,1135169.1,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,11.46,11376,130368.96,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,26.54,86637,2299345.98,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,41.82,30946,1294161.72,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,5.35,43153,230868.55,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,24.33,17533,426577.89,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,50.23,31231,1568733.13,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,96.98,29860,2895822.8000000003,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.8,11390,179962.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
70,62.11,168140,10443175.4,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,3.59,315295,1131909.05,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,20.89,154058,3218271.62,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,74.43,350042,26053626.06,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,15.38,130512,2007274.56,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,40.6,54856,2227153.6,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,23.08,325610,7515078.8,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,30.05,77944,2342217.2,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,29.13,27815,810250.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,32.51,352454,11458279.54,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,14.71,46353,681852.63,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,25.34,107216,2716853.44,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,46.74,36443,1703345.82,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,27.32,3868,105673.76,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,24.79,347506,8614673.74,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
31,33.32,7735,257730.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,62.63,89410,5599748.3,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,53.42,61122,3265137.24,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,32.64,31152,1016801.28,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
22,15.24,7990,121767.6,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,43.43,83440,3623799.2,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,5.32,61367,326472.44,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,45.85,12518,573950.3,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,182.13,8015,1459771.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,42.83,47906,2051813.98,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,14.85,217,3222.45,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,66.96,39170,2622823.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,3.6,21174,76226.40000000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.56,381309,7839713.039999999,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,23.53,102459,2410860.27,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,33.6,32708,1098988.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,13.06,310965,4061202.9,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,31.03,34647,1075096.41,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,40.27,21429,862945.8300000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,109.0,36409,3968581.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
19,19.26,19924,383736.2400000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,378.96,713,270198.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,11.91,33370,397436.7,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.74,73651,1159266.74,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,56.31,1861,104792.91,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.1,1,9.1,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,43.51,83132,3617073.32,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
21,20.26,4959,100469.34,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,39.19,79816,3127989.04,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,75.72,63055,4774524.6,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,17.32,47636,825055.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.4,18112,840396.7999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,104.53,5010,523695.3,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.26,4026,186242.76,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,87.18,28614,2494568.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,28.63,6399,183203.37,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,70.85,7902,559856.7,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,34.02,11134,378778.68000000005,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.75,42511,669548.25,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,6.22,1084,6742.48,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.97,25328,404488.16,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.94,27138,1273857.72,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,12.98,11117,144298.66,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,43.32,17640,764164.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,63.14,12220,771570.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,18.42,257184,4737329.28,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,19.69,44046,867265.7400000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,10.48,39592,414924.16,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.03,132419,1328162.5699999998,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,33.6,115630,3885168.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,100.5,64275,6459637.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,110.81,5435,602252.35,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,45.07,42550,1917728.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,9.45,98883,934444.35,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,32.5,29857,970352.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,10.16,101880,1035100.8,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
22,84.16,12045,1013707.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,12.48,12863,160530.24000000002,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,11.87,50066,594283.4199999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,4.89,460918,2253889.02,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,58.93,104284,6145456.12,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,18.82,20623,388124.86,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.07,38798,390695.86,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
110,197.07,22497,4433483.79,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,58.3,10456,609584.7999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,64.94,138105,8968538.7,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,4.57,10831,49497.670000000006,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,19.56,82901,1621543.5599999998,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,15.8,1063,16795.4,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,27.66,28548,789637.68,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,38.77,16020,621095.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,93.21,23446,2185401.66,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
25,26.34,3887,102383.58,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,73.69,11665,859593.85,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,94.5,58680,5545260.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,171.99,14780,2542012.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,34.57,17758,613894.06,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
45,155.31,43017,6680970.2700000005,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,9.8,1270,12446.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,314.53,42438,13348024.14,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,68.88,1393,95949.84,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,12.47,77763,969704.61,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,32.41,83219,2697127.79,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,48.34,101661,4914292.74,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,7.11,10773,76596.03,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,90.31,58460,5279522.600000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.13,20864,419992.32,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,5.55,37931,210517.05,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,14.93,233941,3492739.13,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,36.24,60263,2183931.12,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,67.9,49699,3374562.1,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,21.39,63657,1361623.23,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,116.3,82812,9631035.6,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,15.31,125889,1927360.59,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,41.23,127076,5239343.48,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
